,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
18,19,23576,5100,87156,6913,22025,31500,394950000,37521,23576,6272,94304,5300,55546,151599,4096,1586,2.5825977301387137,0.38720703125,0.61279296875,105.39676054531171
19,20,21964,5280,81124,5520,20000,36580,400000000,46389,21964,6422,87856,5169,37391,155957,4096,807,5.075588599752169,0.197021484375,0.802978515625,61.55958126893047
20,21,20410,6001,78124,6232,21600,31370,370400000,34325,20410,5771,81640,10380,61798,167339,4096,1069,3.831618334892423,0.260986328125,0.739013671875,74.44424085473325
21,22,22130,5851,83599,13396,21369,28504,363752961,46338,22130,7044,88520,6392,74301,185694,4096,2010,2.0378109452736317,0.49072265625000006,0.50927734375,140.47387006757444
22,23,23407,5581,87028,5741,20000,26921,391496944,29877,23407,6262,93628,5100,61848,151949,4096,2365,1.7319238900634248,0.577392578125,0.422607421875,182.07213411302382
23,24,22889,5630,85534,5821,20000,37341,391496944,39155,22889,12204,91556,4609,57700,174612,4096,2179,1.8797613584212942,0.531982421875,0.468017578125,158.44223855689157
24,25,21852,5159,81341,13225,20000,22794,391496944,41649,21852,6131,87408,4819,65936,166126,4096,1811,2.2617338487023746,0.44213867187499994,0.557861328125,122.52924242170735
25,26,23975,12214,89672,4398,22025,24998,394950000,44605,23975,5019,95900,4679,62930,162881,4096,2243,1.826125724476148,0.547607421875,0.452392578125,166.05871679290934
26,27,21032,6322,80117,6553,16600,25970,332000000,39886,21032,6122,84128,5931,103928,199440,4096,1518,2.6982872200263506,0.37060546875,0.62939453125,100.74377022391403
27,28,23460,12273,86405,5520,22025,28284,394950000,40067,23460,6282,93840,5730,52209,162720,4096,1440,2.8444444444444446,0.3515625,0.6484375,95.66011357235332
28,29,22928,5350,85878,5821,20000,29245,391496944,46548,22928,6592,91712,5560,69121,172208,4096,2187,1.8728852309099222,0.533935546875,0.466064453125,159.3675921552023
29,30,22158,5320,80587,5310,16800,34305,336000000,32922,22158,7153,88632,12814,71116,173140,4096,1835,2.2321525885558584,0.447998046875,0.552001953125,124.5382113423963
30,31,20501,13907,76053,6873,16900,30328,328370000,45517,20501,7704,82004,7163,63251,183840,4096,1541,2.6580142764438675,0.376220703125,0.623779296875,102.29348840351207
31,32,20468,6422,75701,5842,17161,30187,333145837,29766,20468,7644,81872,7084,93168,183550,4096,1408,2.909090909090909,0.34375,0.65625,93.64693306329148
32,33,23298,4478,87630,10761,21849,22984,392862800,39045,23298,6502,93192,5631,55105,148292,4096,1602,2.5568039950062422,0.39111328125,0.60888671875,106.52372159371961
33,34,24280,5311,90935,5741,21936,31761,393913600,30939,24280,5040,97120,5060,48683,150808,4096,2019,2.028727092620109,0.492919921875,0.507080078125,141.36102853896512
34,35,23960,4399,88706,4429,20000,24056,391496944,28925,23960,4809,95840,4518,46078,121382,4096,1795,2.2818941504178274,0.438232421875,0.561767578125,121.21125939316677
35,36,19997,6041,73511,6062,20071,20068,337587923,34626,19997,6813,79988,6603,153082,238023,4096,1406,2.9132290184921765,0.34326171875,0.65673828125,93.52243994107732
36,37,21270,5350,79986,5491,16600,25709,332000000,28344,21270,6101,85080,5721,107384,187096,4096,1962,2.087665647298675,0.47900390624999994,0.52099609375,135.8609767003965
37,38,23079,4629,87653,4318,20000,20058,400000000,32232,23079,5020,92316,4469,52029,129046,4096,1913,2.1411395713538943,0.467041015625,0.532958984375,131.34767223999148
38,39,20121,5912,74298,6052,19724,24787,332327104,28324,20121,6633,80484,6563,50837,132453,4096,1736,2.359447004608295,0.423828125,0.576171875,116.4921051790127
39,40,21382,5100,79019,5140,21521,20058,367532400,32492,21382,5490,85528,5210,59333,135949,4096,1379,2.9702683103698333,0.336669921875,0.663330078125,91.85669383807593
40,41,19985,5901,73795,5992,20071,24607,337587923,28314,19985,6523,79940,6312,88228,172488,4096,1365,3.0007326007326007,0.333251953125,0.666748046875,91.0036967720766
41,42,22792,4248,86839,8567,20000,20729,391496944,28344,22792,4849,91168,8086,47891,126361,4096,2085,1.9645083932853717,0.509033203125,0.490966796875,148.09504620405556
42,43,22088,4308,81414,4278,20000,20059,400000000,32582,22088,4579,88352,4489,49645,123184,4096,1791,2.2869905080960358,0.437255859375,0.562744140625,120.88437587909438
43,44,22190,4799,81044,4839,21681,24677,373291600,28314,22190,5150,88760,4869,73349,148884,4096,1918,2.13555787278415,0.46826171875,0.53173828125,131.79955358677793
44,45,21935,5130,81791,5090,21444,20059,366776336,32602,21935,5541,87740,5310,131962,211162,4096,1806,2.2679955703211516,0.44091796875,0.55908203125,122.1155643151463
45,46,19964,5891,73292,6021,20416,20059,343322368,32832,19964,6612,79856,6272,51718,132532,4096,1468,2.790190735694823,0.3583984375,0.6416015625,97.45544253294698
46,47,23528,8176,87706,4739,22025,20069,394950000,28314,23528,8376,94112,4759,49113,130329,4096,2202,1.8601271571298819,0.53759765625,0.46240234375,161.1227420814939
47,48,22041,4278,82870,4368,20000,20068,400000000,32642,22041,4719,88164,4358,51368,125208,4096,1668,2.4556354916067145,0.40722656250000006,0.5927734375,111.3107799180687
48,49,22557,4689,83374,4829,21681,24657,373291600,28314,22557,5120,90228,8607,69893,148974,4096,1722,2.37862950058072,0.42041015625,0.57958984375,115.4035484377307
49,50,23889,4248,90558,4248,21849,24586,392862800,28324,23889,4569,95556,4519,50516,128665,4096,2691,1.522110739502044,0.656982421875,0.343017578125,238.03968643784324
50,51,22054,5400,82240,5059,17200,20078,344000000,32412,22054,5480,88216,5330,59033,136169,4096,2232,1.8351254480286738,0.544921875,0.455078125,164.7140249412726
51,52,23321,4308,85952,4228,20000,24637,391496944,28314,23321,4669,93284,4318,54404,127974,4096,1987,2.061399094111726,0.485107421875,0.514892578125,138.2389882054568
52,53,23297,4589,86455,4669,21681,20069,373291600,32462,23297,5200,93188,4909,68550,145467,4096,2032,2.015748031496063,0.49609375,0.50390625,142.6553145214707
53,54,23993,4208,88733,8266,21936,20690,393913600,28324,23993,8446,95972,4799,43984,122132,4096,1793,2.2844394868934748,0.437744140625,0.562255859375,121.04768810841908
54,55,23154,5010,86554,5130,21369,20058,363752961,32542,23154,5580,92616,5350,70825,147601,4096,1728,2.3703703703703702,0.421875,0.578125,115.86864989274024
55,56,22256,4208,83983,4218,22025,20048,394950000,32391,22256,4689,89024,4448,51578,124487,4096,1934,2.1178903826266806,0.47216796874999994,0.52783203125,133.2586213176369
56,57,22343,4308,82983,4288,20000,20058,391496944,32672,22343,4719,89372,4329,47570,121011,4096,1752,2.3378995433789953,0.427734375,0.572265625,117.75055529688929
57,58,22065,4318,82796,4288,20000,24537,391496944,28314,22065,4669,88260,4399,48362,122243,4096,1765,2.3206798866855523,0.43090820312500006,0.569091796875,118.78456816766952
58,59,22966,5190,84252,5340,16800,20059,336000000,32452,22966,5961,91864,5660,74191,151989,4096,1421,2.8824771287825475,0.346923828125,0.653076171875,94.45992193052089
59,60,22006,4699,80980,4739,21521,26480,367532400,43303,22006,5881,88024,5751,91164,185504,4096,1764,2.3219954648526078,0.4306640625,0.5693359375,118.70465724770315
60,61,23085,4309,87881,4258,20000,34456,400000000,45076,23085,6422,92340,5541,62840,167118,4096,2046,2.0019550342130987,0.49951171875,0.50048828125,144.06643233118567
61,62,22682,5651,84908,13235,20000,29776,391496944,46608,22682,6693,90728,5330,71436,190423,4096,2228,1.8384201077199283,0.5439453125,0.4560546875,164.22880888073604
62,63,23594,5701,89103,5581,20000,38604,391496944,46248,23594,5220,94376,4438,57169,166768,4096,1417,2.8906139731827807,0.345947265625,0.654052734375,94.20906957674859
63,64,22802,5630,86189,5781,20000,38143,400000000,44956,22802,6602,91208,5410,66898,179923,4096,1806,2.2679955703211516,0.44091796875,0.55908203125,122.1155643151463
64,65,21811,5901,82029,5921,21936,31490,393913600,46448,21811,6572,87244,6062,56979,163722,4096,1573,2.603941513032422,0.384033203125,0.615966796875,104.49034033554521
65,66,19861,6823,73813,7064,16641,37281,323633757,46258,19861,7985,79444,7274,135919,252611,4096,1454,2.8170563961485557,0.35498046875,0.64501953125,96.55375429206931
66,67,22903,5190,85991,5180,21521,23846,367532400,44014,22903,6212,91612,6944,182498,278340,4096,2028,2.019723865877712,0.4951171875,0.5048828125,142.25544257135343
67,68,21283,5871,79678,13455,16800,25649,336000000,44435,21283,6633,85132,6473,86856,204941,4096,1919,2.134445023449713,0.46850585937500006,0.531494140625,131.89016116956765
68,69,22145,5280,80549,5371,17200,24927,344000000,28354,22145,5951,88580,5640,61457,140037,4096,1982,2.0665993945509586,0.48388671875,0.51611328125,137.75917718644916
69,70,24294,4709,89978,4759,21521,20068,367532400,32622,24294,5270,97176,4970,69743,147931,4096,1912,2.1422594142259412,0.46679687500000006,0.533203125,131.2575265094619
70,71,22879,4539,87189,4308,20000,20078,391496944,32131,22879,4989,91516,4318,48693,121993,4096,1888,2.169491525423729,0.4609375,0.5390625,129.11675539897914
71,72,22210,4769,81907,4759,21849,20069,392862800,32682,22210,5050,88840,4779,95321,172037,4096,1471,2.7845003399048265,0.359130859375,0.640869140625,97.64972290581298
72,73,23482,4308,87854,4319,20000,25228,391496944,28344,23482,4870,93928,4559,49324,126832,4096,1855,2.2080862533692724,0.45288085937499994,0.547119140625,126.24251167378932
73,74,23810,4299,88961,4308,20000,20059,400000000,32422,23810,4649,95240,4338,37631,110831,4096,1374,2.981077147016012,0.33544921875,0.66455078125,91.55122337159037
74,75,22927,4779,85025,4859,21681,20048,373291600,38082,22927,6743,91708,6071,96433,180534,4096,1910,2.1445026178010473,0.46630859374999994,0.53369140625,131.0774647054977
75,76,22363,5039,83629,5129,21444,26280,366776336,28334,22363,5611,89452,9057,51999,141009,4096,1676,2.443914081145585,0.4091796875,0.5908203125,111.90678255002378
