,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
128,129,34278,7453,131753,7493,20000,43819,400000000,61420,34278,9607,137112,8906,3431215,3579581,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
129,130,34302,7434,131935,14897,20000,37117,400000000,60288,34302,10038,137208,15428,3405750,3568070,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
130,131,34367,15007,131791,7674,20000,38208,400000000,136845,34367,9988,137468,8946,3363364,3591423,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
131,132,34346,7644,131940,8465,20000,44340,400000000,62372,34346,10379,137384,9097,3525664,3679129,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
132,133,34302,8565,132092,7874,20000,45281,400000000,63193,34302,10569,137208,16009,3483770,3645980,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
133,134,34262,7804,132077,7914,20000,46173,400000000,64095,34262,10298,137048,9417,3551200,3706909,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
134,135,34274,7964,131965,15357,20000,39741,400000000,65538,34274,17131,137096,9748,3600098,3766575,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
135,136,34380,8084,131812,9156,20000,46242,400000000,67501,34380,11561,137520,16830,3698845,3869680,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
136,137,34332,8095,132019,22601,20000,40703,400000000,72920,34332,10459,137328,9677,3738175,3913158,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
137,138,34193,8245,131855,22721,20000,41294,400000000,73411,34193,11330,136772,10198,4773348,4977454,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
138,139,34322,19475,131814,11831,20000,65077,400000000,85373,34322,22811,137288,11691,4452194,4686764,4096,4400,0.9309090909090909,1.07421875,-0.07421875,-1396.771858237089
139,140,34306,16159,132031,8635,20000,42115,400000000,75104,34306,11030,137224,10238,3866855,4049041,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
140,141,34306,8496,131897,8555,20000,49769,400000000,67371,34306,11059,137224,10208,4036358,4210670,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
141,142,34268,16660,131831,8776,20000,50611,400000000,67741,34268,11190,137072,10359,3950265,4126611,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
142,143,34269,8656,131943,9577,20000,49779,400000000,70557,34269,11130,137076,17712,4125559,4304018,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
143,144,34326,17160,131610,16389,20000,51843,400000000,71929,34326,11581,137304,11400,4129666,4322071,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
144,145,34186,9738,131665,24514,20000,52033,400000000,73272,34186,11501,136744,10549,4206163,4400150,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
145,146,34165,9036,132073,19114,20000,45080,400000000,80644,34165,12081,136660,10870,4165580,4362403,4096,4400,0.9309090909090909,1.07421875,-0.07421875,-1396.771858237089
